emotion_class,cleaned_text
Joy,ကိုယ် တိုင် လုပ် အိမ် အ လှ ဆင် ပ ရော ဂျက် တစ် ခု ကို စ တင် လိုက် တယ် ။ နောက် ဆုံး တစ် ခေါက် ထက် ပို ကောင်း မယ် လို့ မျှော် လင့် ကြ ရ အောင် ။ #DIY စွန့် စား ခန်း # ဆယ် ကျော် သက် အိမ် အ လှ ဆင်
Surprise,ပြ တိုက် မှာ နေ့ လည် ခင်း ကို ဖြတ် သန်း ခဲ့ တယ် ၊ ယဉ် ကျေး မှု ရှိ ချင် ယောင် ဆောင် ရင်း ။ ဖြစ် ပေါ် လာ ဆဲ အ နု ပ ညာ ဝါ သ နာ ရှင် ။ # ပြ တိုက် နေ့ # ဆယ် ကျော် သက် အ နု ပ ညာ ချစ် သူ
Surprise,ကျ ပန်း အ တွေး တွေ နဲ့ စဉ်း စား တွေး တော မှု တွေ အ ကြောင်း ဘ လော့ဂ် တစ် ခု စ တင် လိုက် တယ် ။ ဘ လော့ဂ် ရေး တာ က ဒိုင် ယာ ရီ အ သစ် ။ # ဘ လော့ ဂါ ဘ ဝ # ဆယ် ကျော် သက် ဘ လော့ ဂါ
Joy,ဂန် ထ ဝင် ဝတ် ထု တစ် အုပ် နဲ့ ငြိမ်း ချမ်း တဲ့ နေ့ လည် ခင်း ကို အ ရ သာ ခံ နေ ပါ တယ် ။ တိတ် ဆိတ် ငြိမ် သက် တဲ့ အ ခိုက် အ တန့် တွေ က အ ကောင်း ဆုံး အ ခိုက် အ တန့် တွေ ။ # စာ အုပ် ချစ် သူ # ငြိမ်း ချမ်း တဲ့ နေ့ လည် ခင်း
Love,တစ် သက် တာ အ မှတ် တ ရ တွေ ကို ပြန် လည် သုံး သပ် ရင်း ၊ အ ရေး အ ကြောင်း တိုင်း က ပုံ ပြင် တစ် ပုဒ် ပြော ပြ နေ တယ် ။ အို မင်း ခြင်း ရဲ့ အ လှ တ ရား ကို ပွေ့ ဖက် ခြင်း ။ # ဘ ဝ ပြန် လည် သုံး သပ် မှု များ # အို မင်း ခြင်း ထဲ က အ လှ တ ရား
Surprise,ဒစ် ဂျစ် တယ် အ နု ပ ညာ လော က ကို စူး စမ်း ရှာ ဖွေ နေ ပါ တယ် ။ ဝါ သ နာ အ သစ် တွေ ရှာ ဖွေ တွေ့ ရှိ ဖို့ ဘယ် တော့ မှ နောက် မ ကျ ဘူး ။ # ဒစ် ဂျစ် တယ် အ နု ပ ညာ # နောက် ကျ မှ ပွင့် သူ
Joy,အိမ် ချက် ဟင်း ရဲ့ အ ရ သာ တွေ ကို အ ရ သာ ခံ နေ ပါ တယ် ။ ရိုး ရှင်း တဲ့ ပျော် ရွှင် မှု တွေ က ပျော် ရွှင် မှု ရဲ့ နှ လုံး သား ။ # အိမ် ချက် ဟင်း # ရိုး ရှင်း တဲ့ ပျော် ရွှင် မှု များ
Surprise,ဘာ သာ စ ကား အ သစ် တစ် ခု သင် ယူ ခြင်း ရဲ့ ခ ရီး စဉ် ကို စ တင် နေ ပါ တယ် ။ စ ကား လုံး အ သစ် တိုင်း နဲ့ အ တူ စိတ် က နု ပျို နေ ဆဲ ။ # ဘာ သာ စ ကား သင် ယူ ခြင်း # ဘယ် တော့ မှ နောက် မ ကျ ဘူး
Joy,ဂန် ထ ဝင် ဂီ တ ဖျော် ဖြေ ပွဲ တစ် ခု တက် ရောက် ခဲ့ တယ် ၊ အ ချိန် မ ရွေး ခေတ် မီ တဲ့ သံ စဉ် တွေ ပဲ့ တင် ထပ် နေ တာ ကို ခံ စား ရ တယ် ။ ဂီ တ က မျိုး ဆက် တွေ ကို ကျော် လွှား တယ် ။ # ဂန် ထ ဝင် ဂီ တ # အ ချိန် မ ရွေး ခေတ် မီ တဲ့ သံ စဉ် များ
Joy,ဓာတ် ပုံ ရိုက် ကူး ခြင်း က နေ တစ် ဆင့် သ ဘာ ဝ တ ရား ရဲ့ အ လှ ကို ဖမ်း ယူ နေ ပါ တယ် ။ လျှပ် တစ် ပြက် ပုံ တိုင်း က ရ တ နာ တစ် ခု ။ # သ ဘာ ဝ ဓာတ် ပုံ ရိုက် ကူး ခြင်း # အ ကြီး တန်း ဓာတ် ပုံ ဆ ရာ
Joy,သူ ငယ် ချင်း ဟောင်း တွေ နဲ့ လက် ဖက် ရည် တစ် ခွက် သောက် ရင်း ပြန် လည် ချိတ် ဆက် နေ ပါ တယ် ။ သူ ငယ် ချင်း ဆက် ဆံ ရေး ၊ အ ဖော် ဖြစ် ခြင်း ရဲ့ စစ် မှန် တဲ့ အ နှစ် သာ ရ ။ # သူ ငယ် ချင်း ဟောင်း များ # အ ဖော် ဖြစ် ခြင်း
Joy,အ တိတ် က တန် ဖိုး ထား ရ တဲ့ နေ ရာ တွေ ကို ပြန် လည် လည် ပတ် ဖို့ ကား နဲ့ ခ ရီး ထွက် ခြင်း ကို စ တင် လိုက် တယ် ။ အ တိတ် ကို တမ်း တ ခြင်း ၊ အ ဆုံး စွန် ခ ရီး သွား အ ဖော် ။ # ကား နဲ့ ခ ရီး ထွက် ခြင်း # အ တိတ် ကို တမ်း တ ခ ရီး စဉ်
Joy,လူ ထု သံ ပြိုင် တေး ဂီ တ အ ဖွဲ့ တစ် ခု ဝင် ရောက် ခဲ့ တယ် ၊ အ ဖော် အ သံ တွေ နဲ့ သံ စဉ် ညီ အောင် သီ ဆို နေ ခြင်း ။ ဂီ တ က အ ချိန် ကို ကြံ့ ကြံ့ ခံ နိုင် တဲ့ ချည် နှောင် မှု တွေ ကို ဖန် တီး တယ် ။ # လူ ထု သံ ပြိုင် တေး ဂီ တ အ ဖွဲ့ # အို မင်း ခြင်း ထဲ က သ ဟ ဇာ တ ဖြစ် မှု
Joy,တ ရား ထိုင် ခြင်း အ နု ပ ညာ ကို စူး စမ်း ရှာ ဖွေ နေ ခြင်း ၊ စိတ် ရဲ့ ငြိမ် သက် မှု ထဲ မှာ တည် ငြိမ် အေး ချမ်း မှု ကို ရှာ ဖွေ တွေ့ ရှိ ခြင်း ။ # တ ရား ထိုင် ခ ရီး စဉ် # တည် ငြိမ် အေး ချမ်း တဲ့ စိတ်
Joy,ဥ ယျာဉ် ထဲ မှာ လမ်း လျှောက် ထွက် ရင်း ၊ ပွင့် လန်း နေ တဲ့ ပန်း တွေ ရဲ့ အ လှ ကို တန် ဖိုး ထား လေး စား နေ ပါ တယ် ။ သ ဘာ ဝ တ ရား ရဲ့ အံ့ ဖွယ် ရာ တွေ က ဘယ် တော့ မှ မ ရပ် တန့် ဘူး ။ # ဥ ယျာဉ် လမ်း လျှောက် ခြင်း # ပန်း အ လှ
Joy,အ ကြိုက် ဆုံး vintage ဝိုင် တစ် ခွက် ကို သောက် သုံး နေ ရင်း ၊ သောက် လိုက် တိုင်း က ကုန် လွန် သွား တဲ့ နှစ် တွေ ရဲ့ ပုံ ပြင် တစ် ပုဒ် ပြော ပြ နေ တယ် ။ ကောင်း မွန် စွာ နေ ထိုင် ခဲ့ တဲ့ ဘ ဝ အ တွက် ချီး ယားစ် ။ # ဝိုင် ချစ် သူ #Vintage ချီး ယားစ်
Joy,လူ ထု အ နု ပ ညာ သင် တန်း တစ် ခု မှာ ပါ ဝင် ခဲ့ တယ် ၊ ရွှေ ရောင် နှစ် တွေ မှာ ဖန် တီး မှု ကို ထုတ် လွှတ် နေ ခြင်း ။ အ နု ပ ညာ မှာ အ သက် ကန့် သတ် ချက် မ ရှိ ဘူး ။ # အ နု ပ ညာ သင် တန်း # အ ကြီး တန်း အ နု ပ ညာ
Love,ကိုယ် တိုင် ရေး အတ် ထုပ် ပတ် တိ တစ် ခု ရေး သား ခြင်း ရဲ့ ခ ရီး စဉ် ကို စ တင် နေ ပါ တယ် ၊ တစ် သက် တာ အ တွေ့ အ ကြုံ တွေ ကို မှတ် တမ်း တင် နေ ခြင်း ။ ပုံ ပြင် တိုင်း က အ ရေး ကြီး တယ် ။ # ကိုယ် တိုင် ရေး အတ် ထုပ် ပတ် တိ ရေး သား ခြင်း # အ ကြီး တန်း ပုံ ပြင် များ
Surprise,သ မိုင်း ဆိုင် ရာ ဟော ပြော ပွဲ တစ် ခု တက် ရောက် ခဲ့ တယ် ၊ အ တိတ် က သင် ခန်း စာ တွေ ကြောင့် အ မြဲ တမ်း စွဲ လန်း မိ တယ် ။ သင် ယူ ခြင်း က တစ် သက် တာ စွန့် စား ခန်း ။ # သ မိုင်း ဟော ပြော ပွဲ # အ ကြီး တန်း သင် ယူ ခြင်း
Joy,ရိုး ရာ မိ သား စု ဟင်း ချက် နည်း တွေ ကို ချက် ပြုတ် ခြင်း ရဲ့ ပျော် ရွှင် မှု ကို ပြန် လည် ရှာ ဖွေ တွေ့ ရှိ ခဲ့ တယ် ။ မီး ဖို ချောင် ၊ တန် ဖိုး ထား ရ တဲ့ အ မှတ် တ ရ တွေ ရဲ့ နေ ရာ ။ # မိ သား စု ဟင်း ချက် နည်း များ # အ ကြီး တန်း ချက် ပြုတ် ခြင်း
Joy,သ ဘာ ဝ ဓာတ် ပုံ ရိုက် ကူး ခြင်း က လပ် တစ် ခု ဝင် ရောက် ခဲ့ တယ် ၊ ပြင် ပ လော က ကြီး ရဲ့ အ လှ ကို ဖမ်း ယူ နေ ခြင်း ။ က လစ် တိုင်း က သ ဘာ ဝ တ ရား နဲ့ ချိတ် ဆက် မှု တစ် ခု ။ # သ ဘာ ဝ ဓာတ် ပုံ ရိုက် ကူး ခြင်း # အ ကြီး တန်း ဓာတ် ပုံ ဆ ရာ
Joy,ဂျက်ဇ် ဖျော် ဖြေ ပွဲ တစ် ခု တက် ရောက် ခဲ့ ပြီး အ ချိန် မ ရွေး ခေတ် မီ တဲ့ တေး သွား တွေ ရဲ့ စည်း ချက် အ တိုင်း ယိမ်း နွဲ့ ခဲ့ တယ် ။ ဂီ တ ၊ ရွှေ ရောင် နှစ် တွေ မှာ အ မြဲ တမ်း အ ဖော် ။ # ဂျက်ဇ် ဖျော် ဖြေ ပွဲ # အ ကြီး တန်း ဂီ တ
Love,စာ ရေး အ ဖွဲ့ တစ် ခု ဝင် ရောက် ခဲ့ တယ် ၊ အ တွေး တွေ နဲ့ ပြန် လည် သုံး သပ် မှု တွေ ကို ရေး ချ နေ ခြင်း ။ စာ ရေး ခြင်း ၊ စိတ် ဝိ ညာဉ် ရဲ့ နက် ရှိုင်း မှု တွေ ဆီ သို့ ခ ရီး စဉ် တစ် ခု ။ # စာ ရေး အ ဖွဲ့ # အ ကြီး တန်း စာ ရေး ဆ ရာ
Joy,တစ် ကိုယ် တော် ခ ရီး သွား စွန့် စား ခန်း တစ် ခု ကို စ တင် လိုက် တယ် ၊ ကိုယ့် အ ရှိန် နဲ့ ကိုယ် နေ ရာ အ သစ် တွေ ရဲ့ အ လှ ကို ရှာ ဖွေ တွေ့ ရှိ ခြင်း ။ # တစ် ကိုယ် တော် ခ ရီး သွား # အ ကြီး တန်း စူး စမ်း ရှာ ဖွေ သူ
Joy,Vintage ကား ပြ ပွဲ တစ် ခု တက် ရောက် ခဲ့ တယ် ၊ တစ် ချိန် က လမ်း တွေ ကို စိုး မိုး ခဲ့ တဲ့ ဂန် ထ ဝင် ကား တွေ အ ကြောင်း ပြန် လည် အ မှတ် ရ နေ ခြင်း ။ rev တိုင်း မှာ အ တိတ် ကို တမ်း တ ခြင်း ။ #Vintage ကား များ # ဂန် ထ ဝင် စီး နင်း မှု များ
Joy,လူ ထု ဥ ယျာဉ် တစ် ခု စ တင် လိုက် တယ် ၊ အ ပင် တွေ တင် မ က သူ ငယ် ချင်း ဆက် ဆံ ရေး တွေ ကို ပါ စိုက် ပျိုး နေ ခြင်း ။ စိမ်း လန်း သော လက် မ များ စည်း လုံး ကြ ! # လူ ထု ဥ ယျာဉ် # အ ကြီး တန်း ဥ ယျာဉ် မှူး
Joy,မိ သား စု ည စာ စား ပွဲ တစ် ခု ကျင်း ပ ခဲ့ တယ် ၊ ရယ် မော သံ တွေ က ပန်း ကန် ခွက် ယောက် တ ချွင် ချွင် မြည် သံ ထက် ပို ကျယ် လောင် စွာ ပဲ့ တင် ထပ် နေ တဲ့ နေ ရာ ။ မိ သား စု ၊ ပျော် ရွှင် မှု ရဲ့ နှ လုံး သား ။ # မိ သား စု ည စာ စား ပွဲ # အ ကြီး တန်း အိမ် ရှင်
Joy,သက် ကြီး ရွယ် အို များ အ တွက် အ က သင် တန်း တစ် ခု စာ ရင်း သွင်း ခဲ့ တယ် ၊ ဘ ဝ ရဲ့ စည်း ချက် အ တိုင်း လှုပ် ရှား နေ ခြင်း ။ က ပွဲ ကြမ်း ပြင် ပေါ် မှာ အ သက် က ဂ ဏန်း တစ် ခု မျှ သာ ။ # အ က သင် တန်း # အ ကြီး တန်း အ က သ မား
Joy,အ နု ပ ညာ ပြ ခန်း တစ် ခု လည် ပတ် ခဲ့ တယ် ၊ ဖန် တီး မှု ရဲ့ ပုံ ပြင် တွေ ပြော ပြ နေ တဲ့ စုတ် ချက် တွေ ကို တန် ဖိုး ထား လေး စား နေ ခြင်း ။ အ နု ပ ညာ ၊ ထာ ဝ ရ အ ဖော် ။ # အ နု ပ ညာ ပြ ခန်း # အ ကြီး တန်း အ နု ပ ညာ ချစ် သူ
Joy,သက် ကြီး ရွယ် အို များ အ တွက် စာ အုပ် က လပ် တစ် ခု စ တင် လိုက် တယ် ၊ ဆွေး နွေး မှု တွေ က ဝတ် ထု တွေ ထဲ က ဇာတ် ကောင် တွေ လို ပဲ တက် ကြွ နေ တဲ့ နေ ရာ ။ # စာ အုပ် က လပ် # အ ကြီး တန်း စာ ဖတ် သူ များ
Joy,ပန်း ခြံ ထဲ မှာ ပျော် ပွဲ စား ထွက် ပွဲ တစ် ခု ကျင်း ပ ခဲ့ တယ် ၊ သူ ငယ် ချင်း ဆက် ဆံ ရေး နဲ့ နေ ရောင် ခြည် ရဲ့ နွေး ထွေး မှု ထဲ မှာ နေ ပူ စာ လှုံ နေ ခြင်း ။ ရိုး ရှင်း တဲ့ ပျော် ရွှင် မှု များ ၊ အ ချိန် မ ရွေး ခေတ် မီ တဲ့ အ မှတ် တ ရ များ ။ # ပန်း ခြံ ပျော် ပွဲ စား ထွက် ပွဲ # အ ကြီး တန်း ပျော် ရွှင် မှု
Joy,ဒေ သ ခံ ပြ ဇာတ် ထုတ် လုပ် မှု တစ် ခု မှာ ပါ ဝင် ခဲ့ တယ် ၊ စင် မြင့် က အ သက် အ ရွယ် တိုင်း နဲ့ သက် ဆိုင် တယ် ဆို တာ သက် သေ ပြ နေ ခြင်း ။ # ပြ ဇာတ် ထုတ် လုပ် မှု # အ ကြီး တန်း သ ရုပ် ဆောင်
Joy,တောင် တက် စွန့် စား ခန်း တစ် ခု ကို စ တင် လိုက် တယ် ၊ လမ်း တွေ ကို အောင် နိုင် ပြီး သ ဘာ ဝ တ ရား ရဲ့ အ လှ ကို အ ရ သာ ခံ နေ ခြင်း ။ တောင် ထိပ် ပေါ် မှာ အ သက် က ဂ ဏန်း တစ် ခု မျှ သာ ။ # တောင် တက် စွန့် စား ခန်း # အ ကြီး တန်း တောင် တက် သ မား
Love,ကောင်း မွန် စွာ နေ ထိုင် ခဲ့ တဲ့ ဘ ဝ ရဲ့ လျှပ် တစ် ပြက် ပုံ တွေ ပါ ဝင် တဲ့ ဓာတ် ပုံ ပြ ပွဲ တစ် ခု ကျင်း ပ ခဲ့ တယ် ။ ဓာတ် ပုံ တိုင်း မှာ ပြော ပြ စ ရာ ပုံ ပြင် တစ် ပုဒ် ရှိ တယ် ။ # ဓာတ် ပုံ ပြ ပွဲ # အ ကြီး တန်း ဓာတ် ပုံ ဆ ရာ
Joy,သက် ကြီး ရွယ် အို စက် ဘီး စီး က လပ် တစ် ခု ဝင် ရောက် ခဲ့ တယ် ၊ ဆံ ပင် ထဲ က လေ ကို ခံ စား ရ ပြီး လမ်း ဖွင့် ရဲ့ လွတ် လပ် မှု ကို ခံ စား ရ ခြင်း ။ # စက် ဘီး စီး က လပ် # အ ကြီး တန်း စက် ဘီး သ မား
Joy,ဝိုင် အ ရ သာ ခံ ပွဲ တစ် ခု တက် ရောက် ခဲ့ တယ် ၊ ကောင်း မွန် တဲ့ ဝိုင် လို အ သက် အ ရွယ် ရင့် ကျက် လာ တဲ့ အ ရ သာ တွေ ရဲ့ ကြွယ် ဝ မှု ကို အ ရ သာ ခံ နေ ခြင်း ။ ရွှေ ရောင် နှစ် တွေ အ တွက် ချီး ယားစ် ! # ဝိုင် အ ရ သာ ခံ ပွဲ # အ ကြီး တန်း ဝိုင် ချစ် သူ
Joy,က ပွဲ ခန်း မ အ က သင် ယူ ခြင်း စ တင် လိုက် တယ် ၊ က ပွဲ ကြမ်း ပြင် ပေါ် မှာ ကျက် သ ရေ ရှိ စွာ လျှော တိုက် က ခုန် နေ ခြင်း ။ ခြေ လှမ်း တိုင်း မှာ အ သက် အ ရွယ် မ ရွေး ကျက် သ ရေ ရှိ မှု ။ # က ပွဲ ခန်း မ အ က # အ ကြီး တန်း အ က သ မား
Joy,လူ ထု ပန်း ချီ ရေး ဆွဲ ပွဲ တစ် ခု စီ စဉ် ခဲ့ တယ် ၊ ဗ လာ ပန်း ချီ ကား ချပ် တွေ ကို မျှ ဝေ ခံ စား ရ တဲ့ ဖန် တီး မှု ရဲ့ လက် ရာ မြောက် ပန်း ချီ ကား တစ် ခု အ ဖြစ် သို့ ပြောင်း လဲ ခြင်း ။ # ပန်း ချီ ရေး ဆွဲ ပွဲ # အ ကြီး တန်း အ နု ပ ညာ ရှင်
Love,သူ ငယ် ချင်း ဟောင်း တွေ နဲ့ ' အ မှတ် တ ရ လမ်း ' ည နေ ခင်း တစ် ခု ကျင်း ပ ခဲ့ တယ် ၊ ကျွန် တော် တို့ ရဲ့ ဘ ဝ တွေ ကို ပုံ ဖော် ခဲ့ တဲ့ စွန့် စား ခန်း တွေ အ ကြောင်း ပြန် လည် အ မှတ် ရ နေ ခြင်း ။ # အ မှတ် တ ရ လမ်း # အ ကြီး တန်း ပြန် လည် အ မှတ် ရ ခြင်း
Surprise,သက် ကြီး ရွယ် အို နက် ခတ် တ ဗေ ဒ က လပ် တစ် ခု ဝင် ရောက် ခဲ့ တယ် ၊ ကြယ် ကြည့် ပြီး စ ကြ ဝ ဠာ ရဲ့ ကျယ် ပြန့် မှု ထဲ မှာ အံ့ သြ မှု ကို ရှာ ဖွေ တွေ့ ရှိ ခြင်း ။ # နက် ခတ် တ ဗေ ဒ က လပ် # အ ကြီး တန်း ကြယ် ကြည့် သူ
Joy,ဒေ သ ခံ ဂျက်ဇ် ပွဲ တော် တစ် ခု တက် ရောက် ခဲ့ တယ် ၊ အ ချိန် ရဲ့ စမ်း သပ် မှု ကို ကြံ့ ကြံ့ ခံ နိုင် ခဲ့ တဲ့ တေး သွား တွေ အ တိုင်း ခြေ ချောင်း တွေ တ တောက် တောက် ခေါက် နေ ခြင်း ။ ဂီ တ ၊ တစ် သက် တာ အ ချစ် ဇာတ် လမ်း ။ # ဂျက်ဇ် ပွဲ တော် # အ ကြီး တန်း ဂီ တ ချစ် သူ
Love,နှစ် တွေ တစ် လျှောက် ရ ရှိ ခဲ့ တဲ့ ပ ညာ ဉာဏ် ကို မျှ ဝေ တဲ့ ဘ လော့ဂ် တစ် ခု စ တင် လိုက် တယ် ၊ နေ့ ရက် တိုင်း က သင် ယူ ပြီး ကြီး ထွား ဖို့ အ ခွင့် အ ရေး တစ် ခု ဖြစ် တယ် ဆို တာ သက် သေ ပြ နေ ခြင်း ။ # အ ကြီး တန်း ပ ညာ ဉာဏ် # ဘ လော့ဂ်
Joy,ပ ရ ဟိ တ အ ပြေး ပြိုင် ပွဲ တစ် ခု မှာ ပါ ဝင် ခဲ့ တယ် ၊ အ သက် အ ရွယ် က အ ဓိပ် ပါယ် ရှိ တဲ့ အ ကြောင်း ရင်း တွေ ကို ပံ့ ပိုး ကူ ညီ ဖို့ အ တား အ ဆီး မ ဟုတ် ဘူး ဆို တာ သက် သေ ပြ နေ ခြင်း ။ # ပ ရ ဟိ တ အ ပြေး ပြိုင် ပွဲ # အ ကြီး တန်း အ ပြေး သ မား
Neutral,စိန် ခေါ် မှု ရှိ တဲ့ ရူ ပ ဗေ ဒ စာ မေး ပွဲ တစ် ခု ကို ရှင် သန် ကျော် လွှား နိုင် ခဲ့ တယ် ။ ညီ မျှ ခြင်း တွေ ၊ မင်း ငါ့ ကို အ နိုင် ယူ လို့ မ ရ ဘူး !
Joy,Coding လော က ကို စူး စမ်း ရှာ ဖွေ နေ ပါ တယ် ။ Debugging လုပ် တာ က သူ့ ဘာ သာ သူ စွန့် စား ခန်း တစ် ခု ! #Coding ခ ရီး စဉ် # အ ထက် တန်း ကျောင်း သား Coder
Joy,ကျောင်း စ ကား ရည် လု အ သင်း ဝင် ရောက် ခဲ့ တယ် ။ စ ကား လုံး တွေ က ကျွန် တော့် ရဲ့ လက် နက် တွေ ၊ စစ် ပွဲ အ တွက် အ သင့် ပဲ !
Joy,ကျောင်း မှာ ဓာတ် ပုံ က လပ် တစ် ခု စ တင် လိုက် တယ် ။ အ ခိုက် အ တန့် တွေ ကို ဖမ်း ယူ နေ ခြင်း ၊ တစ် ခါ ရိုက် တစ် ပုံ နှုန်း နဲ့ !
Joy,လာ မယ့် prom အ ကြောင်း နေ့ ခင်း ကြောင် တောင် အိပ် မက် မက် နေ ပါ တယ် ။ ဝတ် စုံ ၊ အ က – ဒါ က ဖြစ် ပေါ် လာ ဆဲ ဒဏ် ဍာ ရီ ပုံ ပြင် တစ် ခု !
Joy,ဆ ရာ မ ကို အ တန်း ကို အ ပြင် မှာ သင် ဖို့ နား ချ နိုင် ခဲ့ တယ် ။ လေ ကောင်း လေ သန့် တစ် ဖက် နဲ့ ညီ မျှ ခြင်း တွေ သင် ယူ ခြင်း !
Fear,အ နု ပ ညာ သင် တန်း မှာ ဆေး မ တော် တ ဆ ဖိတ် ကျ သွား တယ် ။ Abstract အ နု ပ ညာ ၊ ဟုတ် တယ် မ လား ။ # အ နု ပ ညာ သင် တန်း စွန့် စား ခန်း များ # အ ထက် တန်း ကျောင်း သား အ နု ပ ညာ ရှင်
Joy,ကျွန် တော့် စ ကိတ် ဘုတ် ပေါ် မှာ ပြီး ပြည့် စုံ တဲ့ kickflip ကို ကျွမ်း ကျင် အောင် ကြိုး စား နေ ပါ တယ် ။ ပ ညာ ရှင် တစ် ယောက် လို စ နေ ၊ တ နင်္ ဂ နွေ ထဲ သို့ စ ကိတ် စီး ဝင် နေ ခြင်း !
Joy,နောက် ဆုံး ပေါ် K-pop အ ကျော် အ မော် အ ကြောင်း သူ ငယ် ချင်း တွေ နဲ့ ရင်း နှီး မှု တည် ဆောက် နေ ပါ တယ် ။ အ ကောင်း ဆုံး Fangirling လုပ် ခြင်း !
Joy,ဓာ တု ဗေ ဒ စမ်း သပ် ချက် တစ် ခု ကို ပြီး ပြည့် စုံ အောင် နာ ရီ ပေါင်း များ စွာ ကုန် ဆုံး ခဲ့ တယ် ။ မှော် ဆ ရာ တစ် ယောက် လို ဆေး ရည် တွေ ရော စပ် နေ ခြင်း !
Joy,သူ ငယ် ချင်း တစ် ယောက် အ တွက် အံ့ အား သင့် ဖွယ် မွေး နေ့ ပါ တီ တစ် ခု ကို အောင် မြင် စွာ စီ စဉ် နိုင် ခဲ့ တယ် ။ ပါ တီ စီ စဉ် ခြင်း ကျွမ်း ကျင် သူ မုဒ် - အောင် မြင် ပြီ !
Joy,ကျွန် တော့် ရဲ့ အ တွင်း စိတ် သ ရုပ် ဆောင် ကို ထုတ် လွှတ် ဖို့ ဒ ရာ မာ က လပ် ဝင် ရောက် ခဲ့ တယ် ။ မီး များ ၊ ကင် မ ရာ ၊ အက် ရှင် !
Joy,နောက် ဆုံး ပေါ် စိတ် ကူး ယဉ် ဝတ် ထု တစ် အုပ် လက် ထဲ ရောက် လာ ပြီ ။ မှော် အ တတ် နဲ့ စွန့် စား ခန်း နယ် ပယ် တွေ ထဲ သို့ ခုန် ဆင်း ဝင် ရောက် နေ ခြင်း !
Joy,ပျင်း စ ရာ ကောင်း တဲ့ အ တန်း တွေ အ တွင်း ပြီး ပြည့် စုံ တဲ့ doodle ရေး ဆွဲ ခြင်း အ နု ပ ညာ ကို ကျွမ်း ကျင် နေ ခြင်း ။ Doodles - A+!
Joy,အ ကြာ ဆုံး လက် ထောက် ရပ် ခြင်း အ တွက် ကျောင်း စံ ချိန် ကို ချိုး ဖျက် ဖို့ ကြိုး စား နေ ပါ တယ် ။ ကျွန် တော့် အ တွက် ဆု တောင်း ပေး ပါ !
Anger,ပ ညာ ရှင် တစ် ယောက် လို အ တန်း ထဲ သို့ သ ရေ စာ တွေ ခိုး သယ် နေ ခြင်း ။ သ ရေ စာ ခိုး သယ် ခြင်း အ နု ပ ညာ က မြင့် မြတ် တဲ့ ကျွမ်း ကျင် မှု တစ် ခု !
Joy,ဒီ စ နေ ၊ တ နင်္ ဂ နွေ သူ ငယ် ချင်း တွေ နဲ့ အ တူ အိပ် ယာ ဝင် ပွဲ ကျင်း ပ နေ ပါ တယ် ။ ရယ် မော ခြင်း နဲ့ အ မှတ် တ ရ တွေ ရဲ့ ည တစ် ည အ တွက် ပြင် ဆင် နေ ခြင်း !
Fear,TikTok အ က တစ် ခု အ တွက် နာ ရီ ပေါင်း များ စွာ အ ချိန် ကုန် ခဲ့ တယ် ၊ ကိုယ့် မှာ ဘယ် ခြေ နှစ် ချောင်း ရှိ တယ် ဆို တာ သိ လိုက် ရ မှ ပဲ ။ အ က ကျ ရှုံး မှု - ထုတ် လွှတ် လိုက် ပြီ !
Fear,ကိုယ့် crush ရဲ့ profile ကို stalk လုပ် နေ တုန်း သူ တို့ ရဲ့ ဓာတ် ပုံ ဟောင်း တစ် ခု ကို မ တော် တ ဆ like လုပ် မိ သွား တယ် ။ အ ဆင် မ ပြေ မှု အ ဆင့် - အ မြင့် ဆုံး !
Fear,ချော မွေ့ တဲ့ စ ကား ပြော ဆို မှု နဲ့ ကိုယ့် crush ကို စွဲ ဆောင် ဖို့ ကြိုး စား ခဲ့ တယ် ။ ကိုယ့် သောက် စ ရာ ဖိတ် ကျ သွား တာ နဲ့ အ ဆုံး သတ် ခဲ့ တယ် ။ ချော မွေ့ မှု အ ဆင့် - မ ရှိ ။
Joy,ဟော ပြော ပွဲ အ တွင်း စက် ကူ လေ ယာဉ် ပျံ ဖန် တီး ခြင်း အ နု ပ ညာ ကို ကျွမ်း ကျင် ခဲ့ တယ် ။ စက် ကူ လေ ယာဉ် ပျံ များ - အ မြင့် အ သစ် များ ဆီ သို့ ပျံ ဝဲ နေ ခြင်း !
Joy,အ တန်း တွေ ကြား မှာ ကျောင်း စာ အုပ် တွေ ကို juggle လုပ် ခြင်း ဖြင့် ခေတ် ရေ စီး ကြောင်း အ သစ် တစ် ခု ဖန် တီး ဖို့ ကြိုး စား နေ ပါ တယ် ။ ပ ညာ ရေး ဆိုင် ရာ juggle လုပ် ခြင်း - ထူး ခြား တဲ့ ကျွမ်း ကျင် မှု တစ် ခု !
Anger,အ ရေး ပေါ် စား ချင် စိတ် များ အ တွက် ကျော ပိုး အိတ် ထဲ မှာ သ ရေ စာ သို လှောင် ရုံ တစ် ခု ဖွက် ထား ခြင်း ။ သ ရေ စာ နင် ဂျာ မုဒ် - အ သက် ဝင် ပြီ !
Joy,သူ ငယ် ချင်း တွေ အ တွက် အံ့ အား သင့် ဖွယ် ရ တ နာ ရှာ ဖွေ ပွဲ တစ် ခု စီ စဉ် နေ ပါ တယ် ။ သည်း ထိတ် ရင် ဖို မှု နဲ့ စိတ် လှုပ် ရှား မှု ကို မျှော် လင့် နေ ခြင်း !
