text,emotion_class
စိန်ခေါ်မှုရှိတဲ့လေ့ကျင့်ခန်းတစ်ခုကိုပြီးမြောက်အောင်မြင်ခြင်းအတွက်ပြည့်စုံမှု,joy
မင်းအနားမှာရှိနေရင်တစ်ကမ္ဘာလုံးကိုပိုင်ဆိုင်ထားသလိုပဲ,love
မနှစ်မြို့ဖွယ်အနံ့အသက်တစ်ခုကိုရုတ်တရက်အနီးကပ်နံလိုက်ရတဲ့အခါ,neutral
စာသင်ခန်းထဲမှာနာရီကိုစိုက်ကြည့်ရင်း၊ခေါင်းလောင်းတီးဖို့စောင့်နေတာကတစ်နေ့တာရဲ့စိတ်လှုပ်ရှားစရာအကောင်းဆုံးအဖြစ်အပျက်လိုပဲ#အတန်းချိန်ရေတွက်မှု#ဆယ်ကျော်သက်ဘဝ,suprise
ကန်နဘေးမှာသတိပဋ္ဌာန်ကျင့်ကြံနေချိန်မှာတည်ငြိမ်အေးချမ်းမှုကလွှမ်းခြုံထားပါတယ်,neutral
နောင်တရဲ့မြစ်ကြောင့်မျောပါသွားခြင်း၊အတိတ်ရဲ့ရေစီးကြောင်းတွေကလွှတ်ပေးဖို့ငြင်းဆန်နေခြင်း,sadness
မင်းရဲ့ အေးစက်စက် အကြည့်တွေက ငါ့ကို သတ်နေတယ်,sadness
တွန်းအားဖြစ်တဲ့စိတ်ပိုင်းဖြတ်မှု၊ထူးခြားတဲ့အောင်မြင်မှုတွေဆီသို့လမ်းကြောင်းပေါ်မှာကျွန်တော့်ကိုရှေ့သို့တွန်းပို့နေခြင်း,joy
လုံးဝမထင်ထားတဲ့လူဆီကနေအခုလိုလှပတဲ့စကားလုံးတွေကြားလိုက်ရတော့ရင်ထဲအေးခနဲပဲ,suprise
ဒီအခြေအနေကတကယ့်ကိုမထင်မှတ်ဘဲရောက်လာတဲ့အပျော်ဆုံးအခိုက်အတန့်လေးပဲ,suprise
အားလုံးက ရိုးအီသွားပြီ,sadness
Codingလောကကိုစူးစမ်းရှာဖွေနေပါတယ်Debuggingလုပ်တာကသူ့ဘာသာသူစွန့်စားခန်းတစ်ခု!#Codingခရီးစဉ်#အထက်တန်းကျောင်းသားCoder,joy
ရုပ်ရှင်မာရသွန်ကြည့်နေတုန်းသရေစာကုန်သွားပြီအကျပ်အတည်းအဆင့်-အရေးပေါ်!#ရုပ်ရှင်ညအခက်အခဲများ#ဆယ်ကျော်သက်ပြဿနာများ,sadness
အကြံဉာဏ်သစ်တွေခေါင်းထဲကိုဒုန်းကနဲရောက်ရှိလာတဲ့အချိန်,neutral
တစ်ယောက်တည်းအခန်းထဲမှာဒူးခေါင်းပိုက်ပြီးအငိုတိတ်အောင်ကြိုးစားနေရတဲ့နေ့,neutral
တစ်ယောက်တည်း ကြိတ်ငိုရတဲ့ အချိန်တွေ,sadness
နောက်ကနေခြေသံလိုလိုကြားနေရလို့လှည့်မကြည့်ရဲတော့ဘူး,fear
ဟာ...မထင်မှတ်ဘဲနဲ့ဒီလိုဆုမျိုးရလိမ့်မယ်လို့လုံးဝမတွေးထားမိဘူး၊တကယ်ကြီးလား,suprise
သမိုင်းဝင်ပြတိုက်တစ်ခုတစ်လျှောက်လှည့်လည်သွားလာနေခြင်း၊သမိုင်းဝါသနာရှင်ကအတိတ်ရဲ့ပုံပြင်တွေထဲမှာနစ်မြုပ်သွားပြီး၊ကုန်လွန်သွားတဲ့ခေတ်တွေကိုစိတ်ကူးပုံဖော်ခြင်း,neutral
စီစဉ်ဖွဲ့စည်းမှုကျွမ်းကျင်မှုတွေကိုမြှင့်တင်ဖို့အချိန်စီမံခန့်ခွဲမှုဆိုင်ရာworkshopတစ်ခုတက်ရောက်နေပါတယ်ထိရောက်မှုအတွက်ကြိုးပမ်းနေခြင်း,sadness
မီးပျက်သွားတဲ့အချိန်အိမ်ထဲမှာတစ်ယောက်တည်းရှိနေရင်ရင်တုန်တယ်,fear
ကိုယ့်ကိုယ်ကိုနာကျင်အောင်လုပ်မိမှာကိုတွေးပြီးတုန်လှုပ်တယ်,fear
မမျှော်လင့်ထားတဲ့အခြေအနေတွေကြောင့်အရေးကြီးတဲ့ပွဲတစ်ခုလွဲချော်သွားတယ်ဝမ်းနည်းမှုတွေနဲ့ပြည့်နေတဲ့နေ့တစ်နေ့,sadness
ခါးသီးမှု၊လျှာပေါ်မှာကျန်ရစ်နေတဲ့ခါးသက်တဲ့အရသာ၊စကားလုံးတိုင်းကအချိန်ကုန်လွန်တာနဲ့အမျှကျက်ဖို့ငြင်းဆန်နေတဲ့ဒဏ်ရာတွေရဲ့သတိပေးချက်,anger
ကျွန်တော်တို့လူ့အဖွဲ့အစည်းထဲကအကျင့်ပျက်ခြစားမှုအခြေအနေကလုံးဝကိုစက်ဆုပ်စရာကောင်းတယ်,anger
ပရောဂျက်အသစ်တစ်ခုထဲသို့စိတ်အားထက်သန်စွာခုန်ဆင်းဝင်ရောက်ခြင်း,joy
ရင်နွေးဖွယ်မိသားစုဒရာမာတစ်ခုကိုကြည့်ရှုနေခြင်း၊ဇာတ်ကောင်တွေကစိန်ခေါ်မှုတွေကိုကျော်လွှားချိန်မှာမျက်ရည်တွေလွတ်လပ်စွာစီးကျပြီး၊ကြည့်ရှုသူကိုနွေးထွေးတဲ့အလင်းရောင်နဲ့ချန်ထားခဲ့ခြင်း,neutral
စံချိန်တင်မာရသွန်ပြိုင်ပွဲတစ်ခုကိုတွေ့မြင်နေခြင်း၊ကြည့်ရှုသူတွေကအပြေးသမားတွေရဲ့ခံနိုင်ရည်နဲ့စိတ်အားထက်သန်မှုအတွက်အံ့သြမှုနဲ့လေးစားမှုတို့နဲ့ပြည့်နေခြင်း,love
လာမယ့်အားလပ်ရက်အတွက်စိတ်လှုပ်ရှားမှုတွေတိုးပွားလာနေပါတယ်,joy
ညဉ့်နက်တဲ့အထိအိပ်မပျော်နိုင်ဘဲအတွေးပေါင်းစုံနဲ့ညှဉ်းပန်းနှိပ်စက်ခံနေရတဲ့နေ့,neutral
ဒီနေ့တွေ့မြင်ခဲ့ရတဲ့ကြင်နာမှုကလူသားမျိုးနွယ်အပေါ်ကျွန်တော့်ရဲ့ယုံကြည်မှုကိုပြန်လည်တည်ဆောက်ပေးခဲ့တယ်,love
မင်းရဲ့နဖူးလေးကိုနမ်းပြီးညနက်တိုင်းဂရုစိုက်ချင်တယ်,love
Groupprojectတစ်ခုကိုဒရာမာမရှိဘဲရှင်သန်ကျော်လွှားနိုင်ခဲ့တယ်အံ့ဖွယ်အမှုတွေတကယ်ဖြစ်တာပဲ#အဖွဲ့လိုက်ပရောဂျက်အောင်မြင်မှု#ဆယ်ကျော်သက်အောင်မြင်မှုများ,joy
ကိုယ့်ကိုယ်ကိုယ်ယုံကြည်မှုတွေပျောက်ဆုံးပြီးလမ်းပျောက်နေသလိုခံစားနေရတယ်,sadness
စကားကိုလိမ်ညာပြီးကိုယ်လွတ်ရုန်းဖို့ကြိုးစားတာကိုမုန်းတယ်,anger
မင်းရဲ့မျက်လုံးတွေထဲမှာငါ့အပေါ်ထားတဲ့အချစ်တွေကိုမြင်ရတယ်,love
ဆေးရုံတက်ရမှာကိုတင်အရမ်းလန့်နေတဲ့စိတ်ကဖျောက်မရဘူး,fear
အရာရာကိုလက်လျှော့ချင်စိတ်ပေါက်လာအောင်စိတ်ဓာတ်ကျနေရတဲ့ခဏ,neutral
ကိုယ်ချစ်တဲ့သူရဲ့လက်ကိုပထမဆုံးအကြိမ်တွဲခွင့်ရလိုက်တဲ့ခဏ,neutral
ဒီလိုကျောက်ဆောင်ကြီးပြိုကျလာမလားလို့စိုးရိမ်မိတယ်,fear
သူငယ်ချင်းဟောင်းကြီးနဲ့လမ်းမှာမမျှော်လင့်ဘဲဆုံလိုက်ရတာတကယ့်ကိုအံ့ဩစရာဝမ်းသာစရာပဲ,suprise
သည်းထိတ်ရင်ဖိုမှုခင်းစီးရီးတစ်ခုကိုဆက်တိုက်ကြည့်ရှုနေခြင်း၊သည်းထိတ်ရင်ဖိုမှုကကြည့်ရှုသူကိုထိုင်ခုံအစွန်းမှာထိုင်နေစေပြီး၊အဒရီနယ်လင်းထွက်ရှိမှုရဲ့စိတ်လှုပ်ရှားမှုကိုဖန်တီးနေခြင်း,fear
သူ့ရဲ့ရယ်စရာဟာသတွေကြောင့်တနေကုန်ပျော်ရွှင်စရာဖြစ်ခဲ့ရတယ်,neutral
အရာရာဟာကိုယ့်မျက်စိရှေ့မှာတင်ပျက်စီးဆုံးရှုံးသွားတာကိုကြည့်နေရတဲ့အချိန်,neutral
ကိုယ်တိုင်အပင်ပန်းခံကြိုးစားခဲ့တဲ့အလုပ်တစ်ခုအောင်မြင်သွားတဲ့အချိန်,neutral
ကူညီမယ့်သူ မရှိဘူး,sadness
BobMarleyဂုဏ်ပြုဖျော်ဖြေပွဲရဲ့reggaeခံစားချက်တွေအတိုင်းယိမ်းနွဲ့နေခြင်း၊ဂီတသံတိုင်းကဂျမေကာရဲ့စိတ်ဝိညာဉ်ဆီသို့ခရီးစဉ်တစ်ခု,neutral
အင်တာဗျူးဖြေရမှာကိုတွေးပြီးမနေ့ညကတည်းကရင်တုန်နေတာ,fear
မျက်ရည်တွေက ထိန်းမရအောင် စီးကျလာတယ်,sadness
ပီထရာရဲ့ဗိသုကာအံ့ဖွယ်ရာတွေကြောင့်အံ့သြမိခြင်း၊ကျောက်တုံးတိုင်းကရှေးဟောင်းယဉ်ကျေးမှုတစ်ခုရဲ့ပုံပြင်တွေကိုပြောပြနေခြင်း,suprise
ဓာတ်ပုံအယ်လ်ဘမ်ဟောင်းတစ်ခုကိုလှန်လှောကြည့်ရင်းအတိတ်ကိုတမ်းတစိတ်ဝင်လာပါတယ်,sadness
အပြည့်အဝပွင့်လန်းနေတဲ့တည်ငြိမ်အေးချမ်းတဲ့ဥယျာဉ်တစ်ခုရဲ့တည်ငြိမ်အေးချမ်းမှုကြောင့်စွဲလန်းမိပါတယ်,joy
မင်းရဲ့အမောအပန်းတွေကိုငါ့ရဲ့မေတ္တာတွေနဲ့ဆေးကြောပေးမယ်,love
မိုးရွာပြီးခါစမြေကြီးနံ့သင်းသင်းလေးကစိတ်ကိုတည်ငြိမ်စေတယ်,neutral
ပင်လယ်ကမ်းစပ်ကနေဝင်ချိန်အလှထဲမှာတွေ့ရှိရတဲ့တည်ငြိမ်အေးချမ်းမှု,joy
နောက်ဆုံးပေါ်ဖက်ရှင်ခေတ်ရေစီးကြောင်းတွေကိုလိုက်မီပြီးအခုဈေးဝယ်ထွက်ဖို့စီစဉ်နေပါတယ်#ဖက်ရှင်ကျသူ#ခေတ်မှီဆယ်ကျော်သက်,joy
မိုးခါးရေသောက်နေကြတဲ့လူအုပ်ကြီးကြားထဲမှာတစ်ယောက်တည်းဆန်းပြားနေတာ,neutral
အရာရာကိုလွယ်လွယ်နဲ့လာပြီးဖျက်ဆီးပစ်တာဘယ်လိုမှသည်းမခံနိုင်ဘူး,anger
ဒဏ္ဍာရီပုံပြင်တွေနဲ့မှော်ဆန်တဲ့သတ္တဝါတွေရဲ့လောကထဲကစိတ်ကူးယဉ်ဆန်တဲ့ပျော်ရွှင်မှု,neutral
သူတစ်ပါးရဲ့အောင်မြင်မှုကိုကြည့်ပြီးမနာလိုစိတ်အနည်းငယ်ဝင်မိသွားတယ်,neutral
ဘဏ်အကောင့်ထဲကပိုက်ဆံတွေအလိမ်ခံရမှာကိုစိုးရိမ်တယ်,fear
နယူးယောက်မြို့ရဲ့နှလုံးသားထဲမှာ၊တိုင်းမ်စကွဲကမီးရောင်တွေနဲ့တောက်ပနေတယ်၊မြို့ပြစွမ်းအင်ရဲ့တက်ကြွတဲ့ရှုခင်း,joy
ပျော်ရွှင်ရမယ့် အလှည့်က ငါ့ဆီ ဘယ်တော့မှ ရောက်မလာဘူး,sadness
မျှော်လင့်ချက်ဆိုတာ ငါနဲ့ မထိုက်တန်တဲ့ အရာ,sadness
ဂေါက်သီးပြိုင်ပွဲမှာ၊အရေးကြီးတဲ့ပတ်ရိုက်ချက်တစ်ခုလွဲချော်မှုကရှုံးနိမ့်မှုကိုဖြစ်စေပြီး၊ဂေါက်သီးသမားကိုအလောင်းအစားကြီးတဲ့ပြိုင်ဆိုင်မှုရဲ့ဖိအားအပေါ်ပြန်လည်သုံးသပ်စေခြင်း,fear
ဒီလိုဂြိုဟ်သိမ်ဂြိုဟ်မွှားတွေကမ္ဘာကိုတိုက်မိမှာကိုစိုးရိမ်တယ်,fear
မင်းကငါ့ဘဝရဲ့ဆူးခက်တွေကိုဖယ်ရှားပေးတဲ့သူပါ,love
ဘယ်လိုအခြေအနေမျိုးမှာမဆိုမင်းလက်ကိုမြဲမြဲဆုပ်ကိုင်ထားမယ်,love
ဘဝရဲ့ပျော်ပွဲရွှင်ပွဲထဲကပျော်ရွှင်စရာစွန့်စားခန်းတစ်ခု၊လားရထားရယ်မောသံတွေနဲ့သကြားလုံးအိပ်မက်တွေကပျော်ရွှင်ဖွယ်လေထုထဲမှာဝေ့ဝဲနေခြင်း,joy
မင်းရဲ့အပြုံးလေးတွေကငါ့နေ့ရက်တိုင်းကိုလင်းထိန်စေတယ်,love
ဒီညသူငယ်ချင်းတစ်ယောက်ရဲ့မွေးနေ့ကိုဂုဏ်ပြုကျင်းပနေပါတယ်!🎂,joy
ရုပ်ရှင်ကြည့်ရင်းနဲ့ဇာတ်ဝင်ခန်းကအရမ်းဝမ်းနည်းဖို့ကောင်းလို့မျက်ရည်တောင်ကျမိတယ်,neutral
သတိပဋ္ဌာန်ကျင့်ကြံနေချိန်မှာတည်ငြိမ်မှုကလွှမ်းမိုးနေပါတယ်,joy
ငါ့ကိုလာပြီးနှိမ်ချဖို့ကြိုးစားတဲ့သူတွေကိုမှုတ်ထုတ်ပစ်ချင်တယ်,anger
လသာညရဲ့တည်ငြိမ်အေးချမ်းမှုထဲမှာနစ်မြုပ်နေခြင်း၊သဘာဝတရားရဲ့တိတ်ဆိတ်တဲ့တီးတိုးသံတွေကစိတ်ဝိညာဉ်ကိုငြိမ်းချမ်းမှုယူဆောင်လာတဲ့နေရာ,joy
ကျောင်းမှာနေ့ဆိုးတစ်နေ့ကြုံခဲ့ရတယ်အရာအားလုံးမှားယွင်းနေပုံပဲ,anger
မင်းနဲ့အတူအိုမင်းရင့်ရော်သွားဖို့ကငါ့ရဲ့အကြီးမားဆုံးအိပ်မက်ပဲ,love
အိပ်ချင်နေပြီဒါပေမဲ့ဖုန်းကလည်းလက်ကမချနိုင်သေးဘူးဖြစ်နေတယ်,neutral
မင်းကငါ့ဘဝရဲ့အကောင်းဆုံးသောလမ်းပြဖော်ပါ,love
မှားသွားတဲ့အမှားတစ်ခုအတွက်နောက်မှနောင်တရပြီးရင်ထဲမကောင်းဖြစ်ရတာ,neutral
မင်းရဲ့ဆံပင်အနံ့လေးကငါ့ကိုအမြဲစွဲလန်းစေတယ်,love
ကျိုတိုရဲ့သမိုင်းဝင်လမ်းတွေတစ်လျှောက်လှည့်လည်သွားလာနေခြင်း၊ခြေလှမ်းတိုင်းကဂျပန်ရဲ့ရိုးရာဓလေ့တွေရဲ့နှလုံးသားဆီသို့ခရီးစဉ်တစ်ခု,suprise
ညကအိပ်ရေးမဝတော့တစ်နေ့လုံးခေါင်းထဲမှာမကြည်မလင်နဲ့ထိုင်းမှိုင်းနေတယ်,neutral
အတန်းတွေကြားမှာကျောင်းစာအုပ်တွေကိုjuggleလုပ်ခြင်းဖြင့်ခေတ်ရေစီးကြောင်းအသစ်တစ်ခုဖန်တီးဖို့ကြိုးစားနေပါတယ်ပညာရေးဆိုင်ရာjuggleလုပ်ခြင်း-ထူးခြားတဲ့ကျွမ်းကျင်မှုတစ်ခု!,joy
မိုးရွာပြီးနောက်သက်တံနှစ်ထပ်ရဲ့အလှတရားကိုအံ့သြတကြီးငေးမောခြင်း,suprise
ဒီရောဂါဆိုးကြီးငါ့ဆီကူးစက်လာမလားဆိုပြီးတွေးပူနေရတယ်,fear
လူတွေရဲ့ကဲ့ရဲ့အတင်းပြောခြင်းကိုခံရမှာကိုစိုးရိမ်တယ်,fear
မိုးကြိုးပစ်တာအိမ်နားတင်မို့လို့နားကိုပိတ်ထားလိုက်တယ်,fear
စိတ်ပိုင်းဖြတ်မှုကတောက်လောင်နေခြင်း၊စိန်ခေါ်မှုတွေကြားထဲကနေလမ်းကြောင်းတစ်ခုဖောက်လုပ်ခြင်း၊အိပ်မက်တွေကိုလက်ဆုပ်လက်ကိုင်ပြနိုင်တဲ့လက်တွေ့အဖြစ်သို့ပုံဖော်ခြင်း,joy
ရေခဲသေတ္တာထဲမှာငါအကြိုက်ဆုံးအချိုပွဲကျန်နေသေးတာပဲ၊,suprise
လတ်တလောအဖြစ်အပျက်တွေကိုနားလည်အောင်ကြိုးစားရာမှာရှုပ်ထွေးမှုတွေကလွှမ်းမိုးနေတယ်,suprise
တရားထိုင်ခြင်းအနုပညာကိုစူးစမ်းရှာဖွေနေခြင်း၊စိတ်ရဲ့ငြိမ်သက်မှုထဲမှာတည်ငြိမ်အေးချမ်းမှုကိုရှာဖွေတွေ့ရှိခြင်း#တရားထိုင်ခရီးစဉ်#တည်ငြိမ်အေးချမ်းတဲ့စိတ်,joy
ဒီကလေးကဘယ်အချိန်ကတည်းကလမ်းလျှောက်တတ်သွားတာလဲ၊,suprise
လာမယ့်အပတ်အတွက်အကောင်းမြင်စိတ်ခံစားရပါတယ်,joy
ငါက အမြဲတမ်း အပိုလူပဲ,sadness
ပျားအုံကြီးပျက်ပြီးဝိုင်းတုတ်မှာကိုအရမ်းကြောက်တယ်,fear
ပင်လယ်ပြင်ကျယ်ကြီးထဲမှာလှေမှောက်သွားရင်ကယ်မယ့်သူမရှိဘူး,fear
အထီးကျန်ခြင်းရဲ့အမှောင်ထုထဲမှာနစ်မွန်းပြီးလမ်းပျောက်နေတဲ့နေ့,neutral
အလုပ်လုပ်ရင်ပျက်ကွက်မှုတွေချည်းပဲဖြစ်နေတာစိတ်မရှည်တော့ဘူး,anger
လုပ်ချင်ရာလုပ်ပြီးမှလာတောင်းပန်တာမျိုးကိုလုံးဝလက်မခံချင်ဘူး,anger
ရှုံးပွဲဆက်တိုက်ကြုံတွေ့ပြီးနောက်၊ဘောလုံးအသင်းကစိတ်ပျက်မှုကိုရင်ဆိုင်နေရတယ်၊စိန်ခေါ်မှုရှိတဲ့ရာသီတစ်ခုထဲကအကောင်းဘက်ကိုရှာဖွေဖို့ရုန်းကန်နေရခြင်း,sadness
ကိုယ့်ရဲ့နယ်နိမိတ်ကိုလာပြီးစော်ကားကျော်နင်းတာကိုခွင့်မလွှတ်ဘူး,anger
လူတစ်ဖက်သားနာကျင်တာကိုပျော်နေတဲ့သူတွေကိုအော့နှလုံးနာတယ်,anger
တက်ကြွတဲ့နွေရာသီပျော်ပွဲရွှင်ပွဲတစ်ခုတစ်လျှောက်ပျော်ရွှင်ဖွယ်ရယ်မောသံတွေပဲ့တင်ထပ်နေပါတယ်,joy
ယဉ်ကျေးမှုပေါင်းစုံပွဲတော်တစ်ခုမှာပါဝင်နေပါတယ်၊ဂီတ၊အက၊နဲ့အရသာရှိတဲ့အစားအစာတွေနဲ့ကွဲပြားမှုကိုဂုဏ်ပြုနေခြင်း!,joy
တင်းနစ်ပြိုင်ပွဲမှာ၊အရမ်းမျှော်လင့်ထားတဲ့ကစားသမားတစ်ယောက်ကအဆင်မပြေမှုကြုံတွေ့ရပြီး၊ပရိသတ်တွေကိုတုန်လှုပ်စေကာမမျှော်လင့်ထားတဲ့အဖြစ်အပျက်တွေရဲ့အလှည့်အပြောင်းကိုမေးခွန်းထုတ်စေခြင်း,anger
အလိုအလျောက်စနေ၊တနင်္ဂနွေအပန်းဖြေခရီးတစ်ခုကြိုတင်မှာယူလိုက်တယ်စွန့်စားခန်းကစောင့်ကြိုနေတယ်!#ခရီးသွားပိုး#စနေတနင်္ဂနွေလွတ်မြောက်မှု,joy
ရွယ်တူတွေနဲ့ကျောင်းပရောဂျက်တစ်ခုမှာပူးပေါင်းဆောင်ရွက်နေပါတယ်အဖွဲ့လိုက်လုပ်ဆောင်မှုကအိပ်မက်ကိုအကောင်အထည်ဖော်စေတယ်,sadness
ဘယ်တော့မှ ပြန်မလာတော့မယ့် အရာတွေ,sadness
နိုင်ငံခြားမှာတစ်ယောက်တည်းသွားနေရမှာကိုစိုးရိမ်မိတယ်,fear
တစ်ခါတလေတော့လည်းအရာရာကိုပစ်ချပြီးတစ်နေရာရာကိုထွက်ပြေးချင်မိတယ်,neutral
မင်းကငါ့ရင်ထဲကထာဝရမညိုးနွမ်းမယ့်ပန်းလေးပါ,love
ဒီလိုမျှော့တွေတွားသွားနေတာမြင်ရင်ရွံလည်းရွံကြောက်လည်းကြောက်တယ်,fear
နှလုံးသားနာကျင်မှုကပိုမိုနက်ရှိုင်းလာတယ်၊စိတ်ပျက်အားငယ်မှုရဲ့နက်ရှိုင်းသောတွင်းထဲကတစ်ကိုယ်တည်းခရီးစဉ်,sadness
မျက်လှည့်ပြလိုက်သလိုမျိုးအရာရာကကောင်းမွန်တဲ့ဘက်ကိုချက်ချင်းပြောင်းလဲသွားတယ်,suprise
ငါ့ကိုလာပြီးချနင်းဖို့မကြိုးစားနဲ့လို့ရင်ထဲကကျိန်းဝါးမိတယ်,anger
ချစ်ရတဲ့သူဆီကနေစာလေးတစ်စောင်ဒါမှမဟုတ်မက်ဆေ့ခ်ျလေးတစ်ခုရလိုက်တဲ့အခါ,neutral
ကိုယ့်ရဲ့စိတ်ချမ်းသာမှုကိုလာပြီးဖျက်ဆီးတဲ့သူတွေကိုမုန်းတယ်,anger
အားလပ်ရက်မှာဘာအလုပ်မှမတွေးဘဲအေးအေးဆေးဆေးနေရတာအကောင်းဆုံးပဲ,neutral
အလုပ်ထဲမှာကိုယ့်ကိုယ်ကိုယ်ပဲအထင်ကြီးနေတဲ့သူကိုစိတ်ပျက်တယ်,anger
လေထဲကစိုးရိမ်ကြောင့်ကြတဲ့တီးတိုးသံတွေ၊မသေချာမရေရာမှုရဲ့ခန့်မှန်းချက်၊သံသယရဲ့မုန်တိုင်းထဲမှာရိုင်းစိုင်းစွာလည်ပတ်နေတဲ့စိတ်ရဲ့လေညွှန်ကိရိယာ,fear
မင်းရဲ့ရင်ခွင်ထဲမှာပဲငါ့ရဲ့စိတ်ဒဏ်ရာတွေအကုန်ပျောက်ကွယ်သွားတယ်,love
မင်းမျက်နှာလေးညိုးနွမ်းနေရင်ငါ့နှလုံးသားလည်းနာကျင်ရတယ်,love
ကိုယ့်ရဲ့အားနည်းချက်ကိုခဏခဏလာပြီးနောက်ပြောင်တာတကယ်ရိုင်းတယ်,anger
ဒီခွေးရူးကြီးငါ့နောက်ကိုလိုက်ဟောင်နေလို့ပြေးရမလိုရပ်ရမလိုဖြစ်နေတယ်,fear
စိတ်ကူးစိတ်သန်းရဲ့ကြယ်တံခွန်လို၊ဖန်တီးမှုရဲ့ကောင်းကင်ထဲမှာဖြတ်သန်းသွားခြင်း၊ထက်မြက်မှုရဲ့ခြေရာတွေကိုချန်ထားခဲ့ခြင်း,suprise
အပိတ်အခန်းပြသချိန်မှာ၊ကျေနပ်မှုခံစားချက်ကလွှမ်းခြုံလာပြီး၊ရုပ်ရှင်ခရီးစဉ်ကိုနက်ရှိုင်းပြီးပြည့်စုံတဲ့အဆုံးသတ်နဲ့ပြီးဆုံးစေခြင်း,joy
မင်းနဲ့အတူရှိရတဲ့မိနစ်တိုင်းကသိပ်ကိုအဖိုးတန်လွန်းတယ်,love
မင်းရဲ့နူးညံ့သိမ်မွေ့မှုတွေကငါ့ကိုအမြဲဆွဲဆောင်နေတယ်,love
ကပွဲခန်းမအကသင်ယူခြင်းစတင်လိုက်တယ်၊ကပွဲကြမ်းပြင်ပေါ်မှာကျက်သရေရှိစွာလျှောတိုက်ကခုန်နေခြင်းခြေလှမ်းတိုင်းမှာအသက်အရွယ်မရွေးကျက်သရေရှိမှု#ကပွဲခန်းမအက#အကြီးတန်းအကသမား,joy
သူတစ်ပါးကိုနှိမ့်ချပြီးကိုယ့်ကိုယ်ကိုယ်မြှောက်နေတာတကယ်အော့နှလုံးနာစရာ,anger
မနက်အစောကြီးထပြီးကော်ဖီပူပူလေးသောက်ရတာစိတ်အေးချမ်းလိုက်တာ,neutral
ကိုယ်တိုင်လုပ်ပရောဂျက်တစ်ခုကိုအောင်မြင်စွာပြီးမြောက်ခြင်းကနေရရှိတဲ့ကျေနပ်မှု,joy
လူအများကြားထဲမှာအထီးကျန်ခြင်းရဲ့အရသာကိုအခါးဆုံးခံစားလိုက်ရတဲ့နေ့,neutral
သူစောစောစီးစီးပြန်ရောက်လာလိမ့်မယ်လို့လုံးဝမထင်ထားမိလို့အံ့ဩပြီးဖက်ထားမိတယ်,suprise
ချက်ပြုတ်ဖို့ရည်ရွယ်ချက်နဲ့မီးဖိုချောင်ထဲဝင်သွားတယ်အာလူးကြော်တစ်ထုပ်နဲ့ထွက်လာတယ်ချက်ပြုတ်တာကဘာပဲဖြစ်ဖြစ်အပိုပဲ#လေ့ကျင့်ဆဲမာစတာစားဖိုမှူး#ဆယ်ကျော်သက်ဟာသ,anger
မင်းရဲ့မျက်ဝန်းတွေထဲမှာငါ့ရဲ့ထာဝရကမ္ဘာကိုမြင်ရတယ်,love
ခြံထဲကသရက်ပင်မှာသရက်သီးတွေအပြွတ်လိုက်သီးနေပါလား၊,suprise
အကြောင်းပြချက်မရှိဘဲလာပြီးရန်စတာတကယ်စိတ်တိုဖို့ကောင်းတယ်,anger
ပျင်းရိငြီးငွေ့မှုဝင်လာပြီး၊နေ့ရက်ကအဆုံးမရှိငြီးငွေ့ဖွယ်ကောင်းတယ်လို့ခံစားရတယ်,sadness
အားကိုးချင်လို့လှမ်းဆွဲလိုက်တဲ့လက်တွေကလေဟာနယ်ကိုပဲဖမ်းဆုပ်လိုက်ရသလိုမျိုး,sadness
ရင်းနှီးတဲ့သူတစ်ယောက်ရဲ့လှည့်စားမှုကိုသိလိုက်ရတဲ့ခဏ,neutral
အီဖယ်လ်မျှော်စင်ရဲ့ခမ်းနားထည်ဝါမှုရှေ့မှာရပ်နေခြင်း၊ပါရီမြို့အိပ်မက်တွေရဲ့အလှတရားကိုပြန်လည်သုံးသပ်ဖို့အခိုက်အတန့်,neutral
ချစ်ခင်ရတဲ့သူငယ်ချင်းတစ်ယောက်ကိုနှုတ်ဆက်ခွဲခွာချိန်မှာချိုမြိန်ခါးသက်တဲ့စိတ်ခံစားမှုတွေဖြစ်ပေါ်လာပါတယ်,neutral
လတ်လတ်ဆတ်ဆတ်ဖုတ်ထားတဲ့ပေါင်မုန့်ရဲ့ရနံ့ကိုပွေ့ဖက်ခြင်း၊အိမ်တွင်းစားဖိုမှူးကမုန့်ဖုတ်အနုပညာထဲမှာပျော်ရွှင်မှုကိုရှာဖွေတွေ့ရှိပြီး၊ချစ်ခင်ရသူတွေအတွက်အရသာရှိတဲ့အမှတ်တရတွေကိုဖန်တီးခြင်း,neutral
ကြယ်တွေစုံတဲ့ညကောင်းကင်အောက်မှာဘဝရဲ့လျှို့ဝှက်ဆန်းကြယ်မှုတွေကိုစဉ်းစားတွေးတောနေပါတယ်,neutral
အထီးကျန်မှုပင်လယ်ထဲမှာလေလွင့်နေတဲ့စိတ်ဝိညာဉ်၊အထီးကျန်မှုရဲ့လှိုင်းလုံးတွေကမရပ်မနားရိုက်ခတ်နေခြင်း,sadness
ကျီးကန်းတွေဝိုင်းအော်နေတာနိမိတ်မကောင်းဘူးဆိုပြီးကြောက်တယ်,fear
မင်းရဲ့အသံချိုချိုလေးကငါ့နှလုံးသားကိုအေးချမ်းစေတယ်,love
