text,emotion_class
အရိပ်ကြီးက ကျောချမ်းစရာ,fear
ဘာမှ မဖြစ်ပါဘူး,neutral
အဆင့်အတန်းမရှိဘူး,anger
တစ်ခါလေးတောင် အေးအေးဆေးဆေးမနေရဘူး,anger
ပြောရတာ ပင်ပန်းတယ်,anger
အချိန်တွေကို နောက်ပြန်လှည့်ချင်မိတယ်,love
အကောင်းဆုံး အချိန်,joy
ဒီနေ့ ဖြတ်သန်းရတဲ့ အချိန်တိုင်းက တန်ဖိုးရှိလွန်းတယ်,joy
ဘာမှ တွေးမနေတော့ဘူး,neutral
ကြောက်လို့ သေတော့မယ်,fear
နည်းနည်းမှ အသိဉာဏ်မရှိဘူး,anger
စိတ်ပျက်စရာ သတ္တဝါ,anger
တစ်ယောက်တည်း တောအုပ်ထဲမှာ လမ်းပျောက်သွားသလိုမျိုး ဘဝမှာ လမ်းပျောက်မှာကို အရမ်းကြောက်တယ်,fear
ဘာကြီးလဲ အဲ့ဒါ,fear
ဘာအပူမှ မရှိ,neutral
လူကြားထဲမှာ ရှိနေပေမဲ့ အရမ်းအထီးကျန်တယ်,love
အိမ်မက်ဆိုးတွေက ခြောက်လှန့်တယ်,fear
တောင်းပန်ပါတယ်၊ ဒါပေမဲ့ နောက်ကျသွားပြီ,love
ခွေးလေးတွေတွေ့လို့ ပျော်တယ်,joy
လုံးဝ ရှော့ခ်ရသွားသလိုပဲ၊ မယုံနိုင်သေးဘူး,suprise
ရင်ထဲမှာ မိုးတွေရွာနေတယ်,sadness
တစ်နေ့တာလုံး အလုပ်တွေ ပြီးမြောက်လို့ အိပ်ရာထဲ လှဲချလိုက်ရတဲ့အချိန်,joy
စကားကို ကောင်းကောင်းပြောလို့မရဘူး,anger
မင်းက ဘာမို့လို့လဲ,anger
အမှောင်ထဲမှာ တစ်ယောက်တည်း,fear
လန်းဆန်းလှပတဲ့ မနက်ခင်း,joy
အခန်းထောင့်လေးထဲမှာ တစ်ယောက်တည်း ငိုနေမိတယ်,love
စိတ်ထဲမှာ ရှင်းလင်းတောက်ပနေတယ်,neutral
သတိရပေမဲ့ ဆက်သွယ်ခွင့် မရှိတော့တဲ့အခါ,love
အမြဲတမ်း ဒီလိုကြီးပဲ,anger
အတ္တသမားတွေ,anger
အေးချမ်းခြင်းရဲ့ အရသာ,neutral
လူယုတ်မာ,anger
အေးချမ်းလို့ ပျော်တယ်,joy
ပျော်လွန်းလို့ ရင်ထဲမှာ လိပ်ပြာလေးတွေ ပျံသန်းနေသလိုမျိုး,joy
ဒီနေ့ ရာသီဥတုလေးက သာသာယာယာနဲ့ နေလို့ကောင်းတယ်,neutral
မျက်ရည်တွေက ထိန်းမရအောင် စီးကျလာတယ်,love
မလုပ်ပါနဲ့,fear
မျက်ရည်တွေ မခြောက်နိုင်တဲ့ ည,sadness
ဘာဖြစ်မလဲဆိုတာ တွေးပြီး ရင်တုန်နေရတယ်,fear
အားလုံး အဆင်ပြေချောမွေ့တယ်,neutral
စိတ်ထဲ ကြည်လို့,joy
ဝေးဝေးသွားစမ်း,anger
ရင်ထဲ လန်းဆန်းသွားတာပဲ,joy
အမှောင်ထုထဲမှာပဲ နေချင်တော့တယ်,love
ဘာမှ လောစရာမလိုတဲ့ ဘဝ,neutral
အချိန်ပုပ်တယ်,anger
မနက်ခင်းအလှနဲ့ ပျော်တယ်,joy
ခွဲစိတ်ရမှာကို သွေးပျက်တယ်,fear
ငါ ဘာဆက်လုပ်ရမလဲ,love
မိုးလင်းလို့ မျက်လုံးပွင့်လာတာနဲ့ စိတ်ထဲ မျှော်လင့်ချက်တွေ အပြည့်ရှိနေတဲ့နေ့,joy
အားရပါးရ ရယ်လိုက်ရတယ်,joy
လွှတ်ပေးပါ,fear
အေးချမ်းခြင်းတွေ ဝန်းရံနေသလိုပဲ,neutral
ဘာမှမလုပ်ချင်လောက်အောင် စိတ်ကုန်နေပြီ,sadness
ကိုယ့်အဆင့်ကိုယ်သိ,anger
စိတ်တိုစရာကြီး,anger
ရင်ထဲမှာ အေးစက်လွန်းလှတယ်,sadness
ရယ်ရလို့ ပျော်တယ်,joy
အားရကျေနပ်,joy
အံ့ဩလွန်းလို့ မျက်လုံးတောင် ပြူးသွားတယ်,suprise
အားလုံးက ယာယီပါပဲ,sadness
အဝတ်အစားအဟောင်းထဲကနေ ပိုက်ဆံအကြွေလေးတွေ ပြန်တွေ့တဲ့အပျော်,joy
ချွေးစေးတွေ ပြန်လာပြီ,fear
ဝမ်းနည်းခြင်းတွေနဲ့ ကုန်ဆုံးသွားတဲ့ နေ့တစ်နေ့,sadness
စိတ်ကူးထဲအတိုင်းပဲ,neutral
မကြည့်ရဲဘူး,fear
ဒီနေ့တော့ ဟတ်ထိတယ်,joy
လောကကြီးက သာယာတယ်,neutral
ဘယ်သူလဲဟင်,fear
အရာရာ သာယာအဆင်ပြေပါစေ,neutral
ဒေါသမီးတွေ တောက်နေပြီ,anger
စိတ်ရှုပ်စရာတွေကို ဖယ်ထားပြီး အေးဆေးပဲ နေတော့မယ်,neutral
အပိုတွေ,anger
ဘာအနှောင်အဖွဲ့မှ မရှိဘူး,neutral
ကျေနပ်မိတယ်,joy
ပြုံးပျော်ရွှင်,joy
ကိုယ့်ကိုယ်ကိုယ် ပြန်ချစ်တတ်လာတဲ့နေ့,neutral
တစ်ယောက်တည်း ဖြစ်သွားတဲ့ အခါ,sadness
အားရစရာကြီး,joy
အပျော်တွေ ကူးစက်တယ်,joy
လူစိမ်းတွေနဲ့ စကားပြောရမှာ လန့်တယ်,fear
ဖယ်စမ်း,anger
စိတ်အေးရတဲ့ နေရာလေးမှာ ရှိနေရတာ,neutral
အပင်လေးတွေမှာ အဖူးအပွင့်လေးတွေ ဝေေဝဆာဆာ ပွင့်လာတဲ့နေ့,joy
လာမရှုပ်နဲ့,anger
ခွေးဟောင်သံ ကြားတာနဲ့တင် လန့်နေရပြီ,fear
ရင်ခုန်ကြည်နူးရတယ်,joy
လူတကာနဲ့ မတူမှာကို ကြောက်တယ်,fear
လူတွေက ငါ့ကို အပြစ်တင် ဝေဖန်ကြတော့မလားဆိုတဲ့ အတွေးကြီးက ကျောချမ်းစရာ ကောင်းလွန်းပါတယ်,fear
လေကောင်းလေသန့် ရတယ်,neutral
လေယာဉ်စီးရမှာကို အမြဲတမ်း ကြောက်နေခဲ့တာ,fear
နှလုံးသားတစ်ခုလုံး စုတ်ပြတ်သတ်သွားသလို ခံစားရတယ်,sadness
မျှော်လင့်ချက်ရှိလို့ ပျော်တယ်,joy
ဒီနေ့တော့ ကိုယ့်ဘဝရဲ့ အပျော်ဆုံး စာမျက်နှာသစ်တစ်ခုကို စတင်ရေးဆွဲခွင့် ရရှိခဲ့ပြီ,joy
အရာရာက နေရာတကျနဲ့ အဆင်ပြေလွန်းလို့ ကျေနပ်မိတာ,joy
လူကို လာမထိန်းချုပ်နဲ့,anger
ဘာလို့ ငါ့ကိုမှ ရွေးပြီး ရက်စက်ရတာလဲ,love
သစ္စာဖောက်ခံရတဲ့ ခံစားချက်က အရမ်းနာကျင်ရတယ်,love
ကံထူးရှင်ပဲ,joy
ဟန်ဆောင်စရာ မလိုဘူး,neutral
ငါ့ကို ဘယ်သူမှ ဂရုမစိုက်ကြပါဘူး,love
သွေးပျက်စရာကြီး,fear
အဆင်ပြေကိုး,joy
အိမ်မက်ဆိုးက နိုးပါရစေ,fear
လာမနှောင့်ယှက်နဲ့,anger
မင်းမရှိတဲ့ ကမ္ဘာကြီးက အရောင်မရှိတော့သလိုပဲ,love
